Country_Code,Country_Name,Year,Production_KTOE,Production_BOPD
LUX,Luxembourg,2001,0.0,0
LUX,Luxembourg,2002,0.0,0
LUX,Luxembourg,2003,0.0,0
LUX,Luxembourg,2004,0.0,0
LUX,Luxembourg,2005,0.0,0
LUX,Luxembourg,2006,0.0,0
LUX,Luxembourg,2007,0.0,0
LUX,Luxembourg,2008,0.0,0
LUX,Luxembourg,2009,0.0,0
LUX,Luxembourg,2010,0.0,0
LUX,Luxembourg,2011,0.0,0
LUX,Luxembourg,2012,0.0,0
LUX,Luxembourg,2013,0.0,0
LUX,Luxembourg,2014,0.0,0
LUX,Luxembourg,2015,0.0,0
LUX,Luxembourg,2016,0.0,0
LUX,Luxembourg,2017,0.0,0
LVA,Latvia,1990,0.0,0
LVA,Latvia,1991,0.0,0
LVA,Latvia,1992,0.0,0
LVA,Latvia,1993,0.0,0
LVA,Latvia,1994,0.0,0
LVA,Latvia,1995,0.0,0
LVA,Latvia,1996,0.0,0
LVA,Latvia,1997,0.0,0
LVA,Latvia,1998,0.0,0
LVA,Latvia,1999,0.0,0
LVA,Latvia,2000,0.0,0
LVA,Latvia,2001,0.0,0
LVA,Latvia,2002,0.0,0
LVA,Latvia,2003,0.0,0
LVA,Latvia,2004,0.0,0
LVA,Latvia,2005,0.0,0
LVA,Latvia,2006,0.0,0
LVA,Latvia,2007,0.0,0
LVA,Latvia,2008,0.0,0
LVA,Latvia,2009,0.0,0
LVA,Latvia,2010,0.0,0
LVA,Latvia,2011,0.0,0
LVA,Latvia,2012,0.0,0
LVA,Latvia,2013,0.0,0
LVA,Latvia,2014,0.0,0
LVA,Latvia,2015,0.0,0
LVA,Latvia,2016,0.0,0
LVA,Latvia,2017,0.0,0
MAR,Morocco,1990,13.95,276
MAR,Morocco,1991,11.16,221
MAR,Morocco,1992,10.23,203
MAR,Morocco,1993,9.3,184
MAR,Morocco,1994,7.44,147
MAR,Morocco,1995,4.65,92
MAR,Morocco,1996,4.65,92
MAR,Morocco,1997,11.16,221
MAR,Morocco,1998,11.16,221
MAR,Morocco,1999,10.23,203
MAR,Morocco,2000,12.09,239
MAR,Morocco,2001,9.3,184
MAR,Morocco,2002,12.09,239
MAR,Morocco,2003,9.3,184
MAR,Morocco,2004,10.23,203
MAR,Morocco,2005,6.51,129
MAR,Morocco,2006,9.3,184
MAR,Morocco,2007,10.23,203
MAR,Morocco,2008,8.37,166
MAR,Morocco,2009,7.44,147
MAR,Morocco,2010,9.3,184
MAR,Morocco,2011,9.3,184
MAR,Morocco,2012,6.51,129
MAR,Morocco,2013,7.44,147
MAR,Morocco,2014,4.65,92
MAR,Morocco,2015,4.65,92
MAR,Morocco,2016,4.65,92
MAR,Morocco,2017,4.65,92
MDA,Moldova,1990,0.0,0
MDA,Moldova,1991,0.0,0
MDA,Moldova,1992,0.0,0
MDA,Moldova,1993,0.0,0
MDA,Moldova,1994,0.0,0
MDA,Moldova,1995,0.0,0
MDA,Moldova,1996,0.0,0
MDA,Moldova,1997,0.0,0
MDA,Moldova,1998,0.0,0
MDA,Moldova,1999,0.0,0
MDA,Moldova,2000,0.0,0
MDA,Moldova,2001,0.0,0
MDA,Moldova,2002,0.0,0
MDA,Moldova,2003,0.0,0
MDA,Moldova,2004,8.04,159
MDA,Moldova,2005,5.03,100
MDA,Moldova,2006,4.02,80
MDA,Moldova,2007,8.04,159
MDA,Moldova,2008,15.08,299
MDA,Moldova,2009,17.08,338
MDA,Moldova,2010,11.06,219
MDA,Moldova,2011,13.06,259
MDA,Moldova,2012,11.06,219
MDA,Moldova,2013,10.05,199
MDA,Moldova,2014,8.04,159
MDA,Moldova,2015,7.04,139
MDA,Moldova,2016,6.03,119
MDA,Moldova,2017,6.03,119
MEX,Mexico,1990,141060.32,2792994
MEX,Mexico,1991,148968.77,2949582
MEX,Mexico,1992,147940.49,2929222
MEX,Mexico,1993,149137.53,2952923
MEX,Mexico,1994,147729.86,2925051
MEX,Mexico,1995,144539.08,2861874
MEX,Mexico,1996,151053.04,2990850
MEX,Mexico,1997,162245.69,3212465
MEX,Mexico,1998,159320.51,3154546
MEX,Mexico,1999,157198.1,3112522
MEX,Mexico,2000,159630.01,3160674
MEX,Mexico,2001,164934.74,3265708
MEX,Mexico,2002,170364.26,3373212
MEX,Mexico,2003,185930.98,3681433
MEX,Mexico,2004,189801.47,3758069
MEX,Mexico,2005,185013.68,3663271
MEX,Mexico,2006,178024.22,3524880
MEX,Mexico,2007,168043.03,3327252
MEX,Mexico,2008,158180.62,3131976
MEX,Mexico,2009,146731.52,2905284
MEX,Mexico,2010,144975.46,2870514
MEX,Mexico,2011,142889.88,2829220
MEX,Mexico,2012,142421.59,2819947
MEX,Mexico,2013,139529.41,2762682
MEX,Mexico,2014,134435.57,2661824
MEX,Mexico,2015,121586.81,2407419
MEX,Mexico,2016,115851.49,2293860
MEX,Mexico,2017,104778.88,2074622
MKD,North Macedonia,1990,0.0,0
MKD,North Macedonia,1991,0.0,0
MKD,North Macedonia,1992,0.0,0
MKD,North Macedonia,1993,0.0,0
MKD,North Macedonia,1994,0.0,0
MKD,North Macedonia,1995,0.0,0
MKD,North Macedonia,1996,0.0,0
MKD,North Macedonia,1997,0.0,0
MKD,North Macedonia,1998,0.0,0
MKD,North Macedonia,1999,0.0,0
MKD,North Macedonia,2000,0.0,0
MKD,North Macedonia,2001,0.0,0
MKD,North Macedonia,2002,0.0,0
MKD,North Macedonia,2003,0.0,0
MKD,North Macedonia,2004,0.0,0
MKD,North Macedonia,2005,0.0,0
MKD,North Macedonia,2006,0.0,0
MKD,North Macedonia,2007,0.0,0
MKD,North Macedonia,2008,0.0,0
MKD,North Macedonia,2009,0.0,0
MKD,North Macedonia,2010,0.0,0
MKD,North Macedonia,2011,0.0,0
MKD,North Macedonia,2012,0.0,0
MKD,North Macedonia,2013,0.0,0
MKD,North Macedonia,2014,0.0,0
MKD,North Macedonia,2015,0.0,0
MKD,North Macedonia,2016,0.0,0
MKD,North Macedonia,2017,0.0,0
MLT,Malta,1990,0.0,0
MLT,Malta,1991,0.0,0
MLT,Malta,1992,0.0,0
MLT,Malta,1993,0.0,0
MLT,Malta,1994,0.0,0
MLT,Malta,1995,0.0,0
MLT,Malta,1996,0.0,0
MLT,Malta,1997,0.0,0
MLT,Malta,1998,0.0,0
MLT,Malta,1999,0.0,0
MLT,Malta,2000,0.0,0
MLT,Malta,2001,0.0,0
MLT,Malta,2002,0.0,0
MLT,Malta,2003,0.0,0
MLT,Malta,2004,0.0,0
MLT,Malta,2005,0.0,0
MLT,Malta,2006,0.0,0
MLT,Malta,2007,0.0,0
MLT,Malta,2008,0.0,0
MLT,Malta,2009,0.0,0
MLT,Malta,2010,0.0,0
MLT,Malta,2011,0.0,0
MLT,Malta,2012,0.0,0
MLT,Malta,2013,0.0,0
MLT,Malta,2014,0.0,0
MLT,Malta,2015,0.0,0
MLT,Malta,2016,0.0,0
MLT,Malta,2017,0.0,0
MMR,Myanmar,1990,727.49,14404
MMR,Myanmar,1991,765.83,15163
MMR,Myanmar,1992,728.5,14424
MMR,Myanmar,1993,680.07,13465
MMR,Myanmar,1994,686.12,13585
MMR,Myanmar,1995,477.26,9450
MMR,Myanmar,1996,404.61,8011
MMR,Myanmar,1997,398.56,7891
MMR,Myanmar,1998,385.44,7632
MMR,Myanmar,1999,471.2,9330
MMR,Myanmar,2000,563.02,11148
MMR,Myanmar,2001,658.88,13046
MMR,Myanmar,2002,869.76,17221
MMR,Myanmar,2003,975.71,19319
MMR,Myanmar,2004,989.83,19599
MMR,Myanmar,2005,1124.03,22256
MMR,Myanmar,2006,1058.45,20957
MMR,Myanmar,2007,1055.42,20897
MMR,Myanmar,2008,1001.94,19838
MMR,Myanmar,2009,959.56,18999
MMR,Myanmar,2010,927.28,18360
MMR,Myanmar,2011,863.71,17101
MMR,Myanmar,2012,828.39,16402
MMR,Myanmar,2013,858.66,17001
MMR,Myanmar,2014,763.82,15124
MMR,Myanmar,2015,563.02,11148
MMR,Myanmar,2016,594.3,11767
MMR,Myanmar,2017,594.3,11767
MNE,Montenegro,2005,0.0,0
MNE,Montenegro,2006,0.0,0
MNE,Montenegro,2007,0.0,0
MNE,Montenegro,2008,0.0,0
MNE,Montenegro,2009,0.0,0
MNE,Montenegro,2010,0.0,0
MNE,Montenegro,2011,0.0,0
MNE,Montenegro,2012,0.0,0
MNE,Montenegro,2013,0.0,0
MNE,Montenegro,2014,0.0,0
MNE,Montenegro,2015,0.0,0
MNE,Montenegro,2016,0.0,0
MNE,Montenegro,2017,0.0,0
MNG,Mongolia,1990,0.0,0
MNG,Mongolia,1991,0.0,0
MNG,Mongolia,1992,0.0,0
MNG,Mongolia,1993,0.0,0
MNG,Mongolia,1994,0.0,0
MNG,Mongolia,1995,0.0,0
MNG,Mongolia,1996,0.0,0
MNG,Mongolia,1997,0.0,0
MNG,Mongolia,1998,0.0,0
MNG,Mongolia,1999,10.07,199
MNG,Mongolia,2000,9.06,179
MNG,Mongolia,2001,10.07,199
MNG,Mongolia,2002,19.13,379
MNG,Mongolia,2003,25.18,499
MNG,Mongolia,2004,30.21,598
MNG,Mongolia,2005,27.19,538
MNG,Mongolia,2006,52.36,1037
MNG,Mongolia,2007,116.81,2313
MNG,Mongolia,2008,162.13,3210
MNG,Mongolia,2009,257.79,5104
MNG,Mongolia,2010,301.09,5962
MNG,Mongolia,2011,351.44,6959
MNG,Mongolia,2012,501.48,9929
MNG,Mongolia,2013,707.92,14017
MNG,Mongolia,2014,1021.1,20218
MNG,Mongolia,2015,1209.4,23946
MNG,Mongolia,2016,1137.91,22531
MNG,Mongolia,2017,1051.31,20816
MOZ,Mozambique,1990,0.0,0
MOZ,Mozambique,1991,0.0,0
MOZ,Mozambique,1992,0.0,0
MOZ,Mozambique,1993,0.0,0
MOZ,Mozambique,1994,0.0,0
MOZ,Mozambique,1995,0.0,0
MOZ,Mozambique,1996,0.0,0
MOZ,Mozambique,1997,0.0,0
MOZ,Mozambique,1998,0.0,0
MOZ,Mozambique,1999,0.0,0
MOZ,Mozambique,2000,0.0,0
MOZ,Mozambique,2001,0.0,0
MOZ,Mozambique,2002,0.0,0
MOZ,Mozambique,2003,0.0,0
MOZ,Mozambique,2004,13.09,259
MOZ,Mozambique,2005,21.15,419
MOZ,Mozambique,2006,25.18,499
MOZ,Mozambique,2007,25.18,499
MOZ,Mozambique,2008,28.2,558
MOZ,Mozambique,2009,27.19,538
MOZ,Mozambique,2010,30.21,598
MOZ,Mozambique,2011,31.22,618
MOZ,Mozambique,2012,35.24,698
MOZ,Mozambique,2013,49.34,977
MOZ,Mozambique,2014,59.41,1176
MOZ,Mozambique,2015,0.0,0
MOZ,Mozambique,2016,0.0,0
MOZ,Mozambique,2017,0.0,0
MYS,Malaysia,1990,30629.32,606461
MYS,Malaysia,1991,31843.11,630494
MYS,Malaysia,1992,32264.37,638835
MYS,Malaysia,1993,32218.23,637921
MYS,Malaysia,1994,32797.83,649397
MYS,Malaysia,1995,35090.33,694789
MYS,Malaysia,1996,35744.45,707740
MYS,Malaysia,1997,35599.55,704871
MYS,Malaysia,1998,35783.78,708519
MYS,Malaysia,1999,32835.09,650135
MYS,Malaysia,2000,30838.59,610604
MYS,Malaysia,2001,32850.61,650442
MYS,Malaysia,2002,34837.79,689788
MYS,Malaysia,2003,37026.8,733131
MYS,Malaysia,2004,38041.09,753214
MYS,Malaysia,2005,36126.36,715302
MYS,Malaysia,2006,34385.5,680833
MYS,Malaysia,2007,33967.37,672554
MYS,Malaysia,2008,34195.06,677062
MYS,Malaysia,2009,32747.0,648391
MYS,Malaysia,2010,32162.67,636821
MYS,Malaysia,2011,28324.74,560830
MYS,Malaysia,2012,29114.88,576475
MYS,Malaysia,2013,28576.06,565806
MYS,Malaysia,2014,29545.1,584993
MYS,Malaysia,2015,32440.87,642329
MYS,Malaysia,2016,33234.11,658035
MYS,Malaysia,2017,32580.49,645094
NAM,Namibia,1991,0.0,0
NAM,Namibia,1992,0.0,0
NAM,Namibia,1993,0.0,0
NAM,Namibia,1994,0.0,0
NAM,Namibia,1995,0.0,0
NAM,Namibia,1996,0.0,0
NAM,Namibia,1997,0.0,0
NAM,Namibia,1998,0.0,0
NAM,Namibia,1999,0.0,0
NAM,Namibia,2000,0.0,0
NAM,Namibia,2001,0.0,0
NAM,Namibia,2002,0.0,0
NAM,Namibia,2003,0.0,0
NAM,Namibia,2004,0.0,0
NAM,Namibia,2005,0.0,0
NAM,Namibia,2006,0.0,0
NAM,Namibia,2007,0.0,0
NAM,Namibia,2008,0.0,0
NAM,Namibia,2009,0.0,0
NAM,Namibia,2010,0.0,0
NAM,Namibia,2011,0.0,0
NAM,Namibia,2012,0.0,0
NAM,Namibia,2013,0.0,0
NAM,Namibia,2014,0.0,0
NAM,Namibia,2015,0.0,0
NAM,Namibia,2016,0.0,0
NAM,Namibia,2017,0.0,0
NER,Niger,2000,0.0,0
NER,Niger,2001,0.0,0
NER,Niger,2002,0.0,0
NER,Niger,2003,0.0,0
NER,Niger,2004,0.0,0
NER,Niger,2005,0.0,0
NER,Niger,2006,0.0,0
NER,Niger,2007,0.0,0
NER,Niger,2008,0.0,0
NER,Niger,2009,0.0,0
NER,Niger,2010,0.0,0
NER,Niger,2011,93.65,1854
NER,Niger,2012,640.45,12681
NER,Niger,2013,882.13,17466
NER,Niger,2014,849.91,16828
NER,Niger,2015,746.19,14775
NER,Niger,2016,741.15,14675
NER,Niger,2017,828.76,16409
NGA,Nigeria,1990,88248.64,1747323
NGA,Nigeria,1991,91829.27,1818220
NGA,Nigeria,1992,95165.88,1884284
NGA,Nigeria,1993,94904.51,1879109
NGA,Nigeria,1994,94407.28,1869264
NGA,Nigeria,1995,95997.99,1900760
NGA,Nigeria,1996,106631.65,2111307
NGA,Nigeria,1997,116493.44,2306570
NGA,Nigeria,1998,109783.46,2173713
NGA,Nigeria,1999,105322.74,2085390
NGA,Nigeria,2000,112792.33,2233288
NGA,Nigeria,2001,117777.85,2332001
NGA,Nigeria,2002,100831.38,1996461
NGA,Nigeria,2003,114916.0,2275337
NGA,Nigeria,2004,123901.77,2453255
NGA,Nigeria,2005,125059.58,2476180
NGA,Nigeria,2006,118326.12,2342857
NGA,Nigeria,2007,109314.82,2164433
NGA,Nigeria,2008,104650.92,2072088
NGA,Nigeria,2009,106230.4,2103362
NGA,Nigeria,2010,121980.26,2415209
NGA,Nigeria,2011,117923.85,2334892
NGA,Nigeria,2012,116091.16,2298605
NGA,Nigeria,2013,108972.79,2157661
NGA,Nigeria,2014,108707.33,2152405
NGA,Nigeria,2015,105293.13,2084804
NGA,Nigeria,2016,91208.51,1805928
NGA,Nigeria,2017,94939.22,1879797
NIC,Nicaragua,1990,0.0,0
NIC,Nicaragua,1991,0.0,0
NIC,Nicaragua,1992,0.0,0
NIC,Nicaragua,1993,0.0,0
NIC,Nicaragua,1994,0.0,0
NIC,Nicaragua,1995,0.0,0
NIC,Nicaragua,1996,0.0,0
NIC,Nicaragua,1997,0.0,0
NIC,Nicaragua,1998,0.0,0
NIC,Nicaragua,1999,0.0,0
NIC,Nicaragua,2000,0.0,0
NIC,Nicaragua,2001,0.0,0
NIC,Nicaragua,2002,0.0,0
NIC,Nicaragua,2003,0.0,0
NIC,Nicaragua,2004,0.0,0
NIC,Nicaragua,2005,0.0,0
NIC,Nicaragua,2006,0.0,0
NIC,Nicaragua,2007,0.0,0
NIC,Nicaragua,2008,0.0,0
NIC,Nicaragua,2009,0.0,0
NIC,Nicaragua,2010,0.0,0
NIC,Nicaragua,2011,0.0,0
NIC,Nicaragua,2012,0.0,0
NIC,Nicaragua,2013,0.0,0
NIC,Nicaragua,2014,0.0,0
NIC,Nicaragua,2015,0.0,0
NIC,Nicaragua,2016,0.0,0
NIC,Nicaragua,2017,0.0,0
NLD,Netherlands,1990,3603.29,71345
NLD,Netherlands,1991,3322.82,65792
NLD,Netherlands,1992,2901.6,57452
NLD,Netherlands,1993,2725.16,53958
NLD,Netherlands,1994,3505.38,69407
NLD,Netherlands,1995,2775.14,54948
NLD,Netherlands,1996,2265.19,44851
NLD,Netherlands,1997,2110.16,41781
NLD,Netherlands,1998,1749.08,34632
NLD,Netherlands,1999,1625.68,32188
NLD,Netherlands,2000,1471.68,29139
NLD,Netherlands,2001,1397.22,27665
NLD,Netherlands,2002,2276.35,45072
NLD,Netherlands,2003,2349.78,46526
NLD,Netherlands,2004,2147.85,42527
NLD,Netherlands,2005,1521.65,30129
NLD,Netherlands,2006,1374.79,27221
NLD,Netherlands,2007,2109.09,41760
NLD,Netherlands,2008,1765.4,34955
NLD,Netherlands,2009,1338.07,26494
NLD,Netherlands,2010,1040.27,20597
NLD,Netherlands,2011,1102.48,21829
NLD,Netherlands,2012,1133.08,22435
NLD,Netherlands,2013,1144.3,22657
NLD,Netherlands,2014,1555.3,30795
NLD,Netherlands,2015,1423.74,28190
NLD,Netherlands,2016,976.02,19325
NLD,Netherlands,2017,959.7,19002
NOR,Norway,1990,81122.38,1606223
NOR,Norway,1991,94425.61,1869627
NOR,Norway,1992,107652.49,2131519
NOR,Norway,1993,115703.76,2290934
NOR,Norway,1994,128379.03,2541905
NOR,Norway,1995,140886.78,2789558
NOR,Norway,1996,156659.46,3101857
NOR,Norway,1997,157225.84,3113072
NOR,Norway,1998,149859.6,2967220
NOR,Norway,1999,150120.62,2972388
NOR,Norway,2000,164121.16,3249599
NOR,Norway,2001,158958.38,3147376
NOR,Norway,2002,155340.07,3075733
NOR,Norway,2003,149237.16,2954896
NOR,Norway,2004,138970.08,2751608
NOR,Norway,2005,126334.16,2501416
NOR,Norway,2006,116432.12,2305356
NOR,Norway,2007,112513.4,2227765
NOR,Norway,2008,107727.79,2133010
NOR,Norway,2009,101051.04,2000811
NOR,Norway,2010,86646.23,1715595
NOR,Norway,2011,82733.72,1638128
NOR,Norway,2012,74404.79,1473215
NOR,Norway,2013,71616.53,1418007
NOR,Norway,2014,74740.19,1479856
NOR,Norway,2015,76377.04,1512265
NOR,Norway,2016,80469.07,1593288
NOR,Norway,2017,79303.91,1570217
NPL,Nepal,1990,0.0,0
NPL,Nepal,1991,0.0,0
NPL,Nepal,1992,0.0,0
NPL,Nepal,1993,0.0,0
NPL,Nepal,1994,0.0,0
NPL,Nepal,1995,0.0,0
NPL,Nepal,1996,0.0,0
NPL,Nepal,1997,0.0,0
NPL,Nepal,1998,0.0,0
NPL,Nepal,1999,0.0,0
NPL,Nepal,2000,0.0,0
NPL,Nepal,2001,0.0,0
NPL,Nepal,2002,0.0,0
NPL,Nepal,2003,0.0,0
NPL,Nepal,2004,0.0,0
NPL,Nepal,2005,0.0,0
NPL,Nepal,2006,0.0,0
NPL,Nepal,2007,0.0,0
NPL,Nepal,2008,0.0,0
NPL,Nepal,2009,0.0,0
NPL,Nepal,2010,0.0,0
NPL,Nepal,2011,0.0,0
NPL,Nepal,2012,0.0,0
NPL,Nepal,2013,0.0,0
NPL,Nepal,2014,0.0,0
NPL,Nepal,2015,0.0,0
NPL,Nepal,2016,0.0,0
NPL,Nepal,2017,0.0,0
NZL,New Zealand,1990,1829.69,36228
NZL,New Zealand,1991,1922.46,38065
NZL,New Zealand,1992,1812.17,35881
NZL,New Zealand,1993,1920.4,38024
NZL,New Zealand,1994,1957.79,38764
NZL,New Zealand,1995,1656.72,32803
NZL,New Zealand,1996,2194.82,43457
NZL,New Zealand,1997,2902.95,57478
NZL,New Zealand,1998,2300.45,45549
NZL,New Zealand,1999,1883.47,37293
NZL,New Zealand,2000,1681.29,33290
NZL,New Zealand,2001,1575.33,31192
NZL,New Zealand,2002,1428.16,28278
NZL,New Zealand,2003,1110.78,21993
NZL,New Zealand,2004,959.68,19002
NZL,New Zealand,2005,885.6,17535
NZL,New Zealand,2006,878.12,17387
NZL,New Zealand,2007,1959.16,38791
NZL,New Zealand,2008,2839.03,56213
NZL,New Zealand,2009,2683.49,53133
NZL,New Zealand,2010,2574.6,50977
NZL,New Zealand,2011,2204.63,43652
NZL,New Zealand,2012,1925.32,38121
NZL,New Zealand,2013,1650.56,32681
NZL,New Zealand,2014,1838.82,36409
NZL,New Zealand,2015,1934.95,38312
NZL,New Zealand,2016,1640.3,32478
NZL,New Zealand,2017,1476.8,29241
OMN,Oman,1990,35529.36,703481
OMN,Oman,1991,36722.75,727110
OMN,Oman,1992,38470.0,761706
OMN,Oman,1993,40438.58,800684
OMN,Oman,1994,42163.38,834835
OMN,Oman,1995,44464.48,880397
OMN,Oman,1996,46112.79,913033
OMN,Oman,1997,46822.7,927089
OMN,Oman,1998,46638.09,923434
OMN,Oman,1999,48405.73,958433
OMN,Oman,2000,51219.89,1014154
OMN,Oman,2001,51131.15,1012397
OMN,Oman,2002,47995.7,950315
OMN,Oman,2003,43833.11,867896
OMN,Oman,2004,41825.77,828150
OMN,Oman,2005,41444.29,820597
OMN,Oman,2006,39451.23,781134
OMN,Oman,2007,37985.5,752113
OMN,Oman,2008,37860.04,749629
OMN,Oman,2009,40498.76,801875
OMN,Oman,2010,43080.36,852991
OMN,Oman,2011,44104.43,873268
OMN,Oman,2012,45967.95,910165
OMN,Oman,2013,47070.56,931997
OMN,Oman,2014,47215.4,934865
OMN,Oman,2015,49027.93,970753
OMN,Oman,2016,50396.76,997856
OMN,Oman,2017,48740.29,965058
PAK,Pakistan,1990,2575.48,50995
PAK,Pakistan,1991,3160.18,62572
PAK,Pakistan,1992,3022.78,59851
PAK,Pakistan,1993,2945.56,58322
PAK,Pakistan,1994,2782.08,55085
PAK,Pakistan,1995,2671.76,52901
PAK,Pakistan,1996,2858.3,56594
PAK,Pakistan,1997,2761.02,54668
PAK,Pakistan,1998,2685.8,53179
PAK,Pakistan,1999,2740.96,54271
PAK,Pakistan,2000,2833.23,56098
PAK,Pakistan,2001,3117.06,61718
PAK,Pakistan,2002,3152.16,62413
PAK,Pakistan,2003,3040.84,60209
PAK,Pakistan,2004,3241.42,64180
PAK,Pakistan,2005,3216.34,63684
PAK,Pakistan,2006,3307.61,65491
PAK,Pakistan,2007,3441.0,68132
PAK,Pakistan,2008,3229.38,63942
PAK,Pakistan,2009,3186.26,63088
PAK,Pakistan,2010,3231.39,63982
PAK,Pakistan,2011,3302.6,65391
PAK,Pakistan,2012,3741.87,74089
PAK,Pakistan,2013,4244.33,84038
PAK,Pakistan,2014,4635.47,91782
PAK,Pakistan,2015,4253.36,84217
PAK,Pakistan,2016,4173.12,82628
PAK,Pakistan,2017,3892.31,77068
PAN,Panama,1990,0.0,0
PAN,Panama,1991,0.0,0
PAN,Panama,1992,0.0,0
PAN,Panama,1993,0.0,0
PAN,Panama,1994,0.0,0
PAN,Panama,1995,0.0,0
PAN,Panama,1996,0.0,0
PAN,Panama,1997,0.0,0
PAN,Panama,1998,0.0,0
PAN,Panama,1999,0.0,0
PAN,Panama,2000,0.0,0
PAN,Panama,2001,0.0,0
PAN,Panama,2002,0.0,0
PAN,Panama,2003,0.0,0
PAN,Panama,2004,0.0,0
PAN,Panama,2005,0.0,0
PAN,Panama,2006,0.0,0
PAN,Panama,2007,0.0,0
PAN,Panama,2008,0.0,0
PAN,Panama,2009,0.0,0
PAN,Panama,2010,0.0,0
PAN,Panama,2011,0.0,0
PAN,Panama,2012,0.0,0
PAN,Panama,2013,0.0,0
PAN,Panama,2014,0.0,0
PAN,Panama,2015,0.0,0
PAN,Panama,2016,0.0,0
PAN,Panama,2017,0.0,0
PER,Peru,1990,6513.94,128976
PER,Peru,1991,5800.27,114845
PER,Peru,1992,5856.42,115957
PER,Peru,1993,6359.78,125924
PER,Peru,1994,6428.18,127278
PER,Peru,1995,6149.45,121759
PER,Peru,1996,6068.79,120162
PER,Peru,1997,5958.52,117979
PER,Peru,1998,5881.95,116463
PER,Peru,1999,5433.73,107588
PER,Peru,2000,5121.31,101402
PER,Peru,2001,5000.83,99016
PER,Peru,2002,4784.38,94731
PER,Peru,2003,4920.17,97419
PER,Peru,2004,4216.71,83491
PER,Peru,2005,3973.71,78679
PER,Peru,2006,4085.0,80883
PER,Peru,2007,4060.5,80398
PER,Peru,2008,4043.14,80054
PER,Peru,2009,3740.92,74070
PER,Peru,2010,3669.45,72655
PER,Peru,2011,3511.2,69522
PER,Peru,2012,3374.39,66813
PER,Peru,2013,3175.29,62871
PER,Peru,2014,3498.95,69279
PER,Peru,2015,2928.21,57979
PER,Peru,2016,2043.01,40452
PER,Peru,2017,2196.16,43484
PHL,Philippines,1990,233.76,4628
PHL,Philippines,1991,147.59,2922
PHL,Philippines,1992,441.77,8747
PHL,Philippines,1993,449.7,8904
PHL,Philippines,1994,225.84,4472
PHL,Philippines,1995,128.77,2550
PHL,Philippines,1996,44.57,882
PHL,Philippines,1997,40.61,804
PHL,Philippines,1998,38.63,765
PHL,Philippines,1999,42.59,843
PHL,Philippines,2000,56.46,1118
PHL,Philippines,2001,105.98,2098
PHL,Philippines,2002,724.07,14337
PHL,Philippines,2003,678.5,13434
PHL,Philippines,2004,616.1,12199
PHL,Philippines,2005,784.49,15533
PHL,Philippines,2006,719.12,14239
PHL,Philippines,2007,804.3,15925
PHL,Philippines,2008,883.54,17494
PHL,Philippines,2009,1125.23,22280
PHL,Philippines,2010,981.6,19436
PHL,Philippines,2011,904.34,17906
PHL,Philippines,2012,773.59,15317
PHL,Philippines,2013,746.85,14788
PHL,Philippines,2014,900.38,17828
PHL,Philippines,2015,760.72,15062
PHL,Philippines,2016,752.79,14905
PHL,Philippines,2017,664.64,13160
POL,Poland,1990,157.97,3128
POL,Poland,1991,158.21,3133
POL,Poland,1992,199.24,3945
POL,Poland,1993,233.84,4630
POL,Poland,1994,282.51,5594
POL,Poland,1995,290.5,5752
POL,Poland,1996,321.71,6370
POL,Poland,1997,293.29,5807
POL,Poland,1998,365.35,7234
POL,Poland,1999,440.45,8721
POL,Poland,2000,661.3,13094
POL,Poland,2001,779.9,15442
POL,Poland,2002,738.82,14629
POL,Poland,2003,766.5,15177
POL,Poland,2004,890.49,17632
POL,Poland,2005,845.83,16747
POL,Poland,2006,810.49,16048
POL,Poland,2007,730.75,14469
POL,Poland,2008,770.78,15261
POL,Poland,2009,692.82,13718
POL,Poland,2010,697.48,13810
POL,Poland,2011,626.65,12408
POL,Poland,2012,691.59,13693
POL,Poland,2013,981.97,19443
POL,Poland,2014,969.63,19199
POL,Poland,2015,945.33,18718
POL,Poland,2016,1016.11,20119
POL,Poland,2017,1011.04,20019
PRK,North Korea,1990,0.0,0
PRK,North Korea,1991,0.0,0
PRK,North Korea,1992,0.0,0
PRK,North Korea,1993,0.0,0
PRK,North Korea,1994,0.0,0
PRK,North Korea,1995,0.0,0
